Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.103-142.250.197.97-48546-443-6,192.168.0.103,48546,142.250.197.97,443,6,21/06/2026 10:38:36 PM,23251,2,2,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,1032.2136682293235,172.0356113715539,7750.333333333334,12982.386888909656,22741.0,207.0,207.0,207.0,0.0,207.0,207.0,303.0,303.0,0.0,303.0,303.0,1,0,0,0,64,64,86.01780568577695,86.01780568577695,0.0,24.0,9.6,13.145341380123988,172.8,2,0,0,1,4,0,0,0,1.0,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,90,1045,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.103-142.250.197.42-46956-443-6,192.168.0.103,46956,142.250.197.42,443,6,21/06/2026 10:38:22 PM,105752682,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13238434936335705,8134821.692307693,9938315.053887518,3.0180036E7,23131.0,1.05728194E8,1.7621365666666664E7,6166207.001244304,3.0208083E7,1.5103943E7,1.05679427E8,1.7613237833333336E7,6168998.274841076,3.0205612E7,1.5069766E7,0,0,0,0,224,224,0.06619217468167853,0.06619217468167853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,75,1045,0,32,37733.33333333333,18538.928714104994,73255.0,23131.0,1.7583632333333336E7,6170978.329664938,3.0180036E7,1.5030737E7,NeedManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,21/06/2026 10:38:21 PM,119019249,236,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.982872535181263,506464.8893617022,1330415.8363981177,1.0028545E7,0.0,1.19019249E8,506464.8893617022,1330415.8363981177,1.0028545E7,0.0,0,0,0,0,0,0,0,0,0,0,0,1.982872535181263,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1.54881278E7,1.2737883092478797E7,3.047553E7,913462.0,7965883.0,1859170.2292685572,1.0028545E7,6341995.0,NeedManualLabel
192.168.0.103-224.0.0.251-0-0-0,192.168.0.103,0,224.0.0.251,0,0,21/06/2026 10:38:20 PM,119492867,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8954509393435174,1127291.1981132075,1639437.3064846972,9496168.0,485392.0,1.19492867E8,1127291.1981132075,1639437.3064846972,9496168.0,485392.0,0,0,0,0,0,0,0,0,0,0,0,0.8954509393435174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.1747146E7,1.6918029543183114E7,4.2495877E7,1497930.0,7752263.75,1497202.061258349,9496168.0,6498196.0,NeedManualLabel
192.168.0.104-224.0.0.22-0-0-0,192.168.0.104,0,224.0.0.22,0,0,21/06/2026 10:38:21 PM,119019501,238,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.9996723058013828,502191.98734177207,1323799.4219334875,1.0028507E7,0.0,1.19019501E8,502191.98734177207,1323799.4219334875,1.0028507E7,0.0,0,0,0,0,0,0,0,0,0,0,0,1.9996723058013828,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1.54890844E7,1.2741968233729172E7,3.0491332E7,913387.0,7964910.8,1861046.7753787653,1.0028507E7,6341849.0,NeedManualLabel
192.168.0.103-224.0.0.2-0-0-0,192.168.0.103,0,224.0.0.2,0,0,21/06/2026 10:38:24 PM,106158932,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11303806259090851,9650812.0,8729156.737265244,2.7132054E7,902322.0,1.06158932E8,9650812.0,8729156.737265244,2.7132054E7,902322.0,0,0,0,0,0,0,0,0,0,0,0,0.11303806259090851,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6038590.0,0.0,6038590.0,6038590.0,1.251504275E7,8572438.646217968,2.7132054E7,5061730.0,NeedManualLabel
192.168.0.103-224.0.0.252-0-0-0,192.168.0.103,0,224.0.0.252,0,0,21/06/2026 10:38:20 PM,119492616,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5063692303798923,667556.5139664804,1316938.9644977981,9260017.0,2.0,1.19492616E8,667556.5139664804,1316938.9644977981,9260017.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.5063692303798923,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1.6411406E7,1.4873222197549745E7,3.5490895E7,1254510.0,7114357.6,1749040.1960369006,9260017.0,5248285.0,NeedManualLabel
192.168.0.103-239.255.255.250-0-0-0,192.168.0.103,0,239.255.255.250,0,0,21/06/2026 10:38:20 PM,119492476,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9038225971650299,1116752.1121495327,1643882.8479323161,9496366.0,486048.0,1.19492476E8,1116752.1121495327,1643882.8479323161,9496366.0,486048.0,0,0,0,0,0,0,0,0,0,0,0,0.9038225971650299,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1.62981E7,1.4817391235157033E7,3.5490766E7,1498554.0,7301328.6,1642569.2197565981,9496366.0,5497482.0,NeedManualLabel
192.168.0.103-216.239.36.223-47598-443-6,192.168.0.103,47598,216.239.36.223,443,6,21/06/2026 10:38:24 PM,110107441,13,14,2307.0,356.0,2225.0,0.0,177.46153846153845,615.3990054407269,221.0,0.0,25.428571428571434,59.80444321763583,24.185468082942734,0.24521503501293795,4234901.576923077,6753486.127067005,1.5112161E7,4.0,1.10079998E8,9173333.166666666,7415494.857661684,1.5139933E7,50.0,1.10063747E8,8466442.076923078,8192206.377204378,1.9164753E7,4.0,0,0,0,0,416,448,0.11806649833956273,0.12714853667337525,0.0,2225.0,95.1071428571429,419.71210055762907,176158.24735449735,0,0,0,7,27,0,0,0,1.0,98.62962962962963,177.46153846153845,25.428571428571427,0,0,0,2663,7,11124,1,288,1,44,83,982,3,32,655116.5714285715,1626426.2147458824,4343461.0,29258.0,1.5070597428571427E7,20680.92619506448,1.5112161E7,1.5047876E7,NeedManualLabel
34.54.84.110-192.168.0.103-443-45372-6,34.54.84.110,443,192.168.0.103,45372,6,21/06/2026 10:40:31 PM,114,1,1,73.0,0.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,640350.8771929825,17543.859649122805,114.0,0.0,114.0,114.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,20,8771.929824561403,8771.929824561403,0.0,73.0,48.66666666666667,42.14656965084268,1776.3333333333333,0,0,1,1,1,0,0,0,1.0,73.0,73.0,0.0,0,0,0,0,0,0,0,0,0,0,998,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
