Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.106-192.168.0.101-58311-80-6,192.168.0.106,58311,192.168.0.101,80,6,26/06/2026 11:02:23 PM,18864,3,4,210.0,455.0,210.0,0.0,70.0,121.2435565298214,455.0,0.0,113.75,227.5,35252.33248515691,371.0771840542833,3144.0,7115.014209402537,17655.0,2.0,17824.0,8912.0,12600.642840744276,17822.0,2.0,18697.0,6232.333333333334,9979.76038456502,17749.0,127.0,0,0,0,0,104,136,159.03307888040715,212.04410517387618,0.0,455.0,83.125,167.26662847083395,27978.125,1,2,0,2,6,0,0,0,1.0,95.0,70.0,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58319-80-6,192.168.0.106,58319,192.168.0.101,80,6,26/06/2026 11:02:23 PM,18844,3,4,208.0,455.0,208.0,0.0,69.33333333333333,120.08885599144216,455.0,0.0,113.75,227.5,35183.612821057104,371.4710252600297,3140.666666666667,7414.637568126083,18274.0,0.0,18379.0,9189.5,12995.915531427558,18379.0,0.0,18739.0,6246.333333333334,10445.38157911588,18307.0,110.0,0,0,0,0,104,136,159.20186796858417,212.26915729144557,0.0,455.0,82.875,167.05126458665316,27906.125,1,2,0,2,6,0,0,0,1.0,94.71428571428571,69.33333333333333,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58323-80-6,192.168.0.106,58323,192.168.0.101,80,6,26/06/2026 11:02:23 PM,102571,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,5274.395296916283,68.24541049614413,17095.166666666668,26135.73648028053,52975.0,64.0,101686.0,50843.0,3015.1033149794384,52975.0,48711.0,102460.0,34153.33333333333,58479.85419213469,101679.0,64.0,0,0,0,0,104,136,29.24803306977606,38.997377426368075,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58325-80-6,192.168.0.106,58325,192.168.0.101,80,6,26/06/2026 11:02:23 PM,102590,3,4,208.0,455.0,208.0,0.0,69.33333333333333,120.08885599144216,455.0,0.0,113.75,227.5,6462.6181889073005,68.23277122526562,17098.333333333336,28071.095444721548,67134.0,73.0,101702.0,50851.0,23027.639436121106,67134.0,34568.0,102470.0,34156.66666666667,58596.11584681473,101817.0,73.0,0,0,0,0,104,136,29.242616239399553,38.99015498586607,0.0,455.0,82.875,167.05126458665316,27906.125,1,2,0,2,6,0,0,0,1.0,94.71428571428571,69.33333333333333,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58335-80-6,192.168.0.106,58335,192.168.0.101,80,6,26/06/2026 11:02:23 PM,102564,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,5274.7552747552745,68.25006825006825,17094.0,41308.73052999814,101414.0,4.0,101635.0,50817.5,71861.14085164526,101631.0,4.0,102347.0,34115.66666666667,58528.65653962453,101698.0,51.0,0,0,0,0,104,136,29.25002925002925,39.000039000038996,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58329-80-6,192.168.0.106,58329,192.168.0.101,80,6,26/06/2026 11:02:23 PM,102588,3,4,208.0,455.0,208.0,0.0,69.33333333333333,120.08885599144216,455.0,0.0,113.75,227.5,6462.744180605919,68.23410145436114,17098.0,26130.921139523576,52943.0,54.0,101652.0,50826.0,2993.890111543842,52943.0,48709.0,102506.0,34168.66666666667,58460.72850498301,101672.0,54.0,0,0,0,0,104,136,29.243186337583342,38.99091511677779,0.0,455.0,82.875,167.05126458665316,27906.125,1,2,0,2,6,0,0,0,1.0,94.71428571428571,69.33333333333333,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58327-80-6,192.168.0.106,58327,192.168.0.101,80,6,26/06/2026 11:02:23 PM,102574,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,5274.241035740051,68.24341451049973,17095.666666666664,26083.597640407403,52976.0,41.0,101634.0,50817.0,3053.287081163512,52976.0,48658.0,102376.0,34125.33333333333,58522.995107336516,101701.0,41.0,0,0,0,0,104,136,29.24717764735703,38.996236863142705,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58331-80-6,192.168.0.106,58331,192.168.0.101,80,6,26/06/2026 11:02:23 PM,103557,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,5224.176057630098,67.5956236661935,17259.5,41231.954276992496,101419.0,49.0,102855.0,51427.5,70999.88479216005,101632.0,1223.0,103344.0,34448.0,59110.32372606328,102702.0,49.0,0,0,0,0,104,136,28.969552999797216,38.62607066639629,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58333-80-6,192.168.0.106,58333,192.168.0.101,80,6,26/06/2026 11:02:23 PM,103576,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,5223.217733837954,67.58322391287557,17262.666666666668,26495.143137312294,54196.0,35.0,102887.0,51443.5,3892.6228304319443,54196.0,48691.0,103469.0,34489.66666666667,59210.19511311657,102859.0,35.0,0,0,0,0,104,136,28.964238819803814,38.61898509307176,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58321-6,192.168.0.101,80,192.168.0.106,58321,6,26/06/2026 11:02:23 PM,92799,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.87989094710072,23199.75,26889.93537087808,49299.0,0.0,0,0,0,0,0,43500.0,14500.0,25109.540736540763,43494.0,0.0,0,0,0,0,32,140,10.775978189420144,43.103912757680575,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58303-6,192.168.0.101,80,192.168.0.106,58303,6,26/06/2026 11:02:23 PM,92899,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.821892593031144,23224.75,25342.001149277854,49254.0,168.0,0,0,0,0,0,43645.0,14548.333333333332,22619.555617503484,40621.0,168.0,0,0,0,0,32,140,10.764378518606229,43.057514074424915,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58315-6,192.168.0.101,80,192.168.0.106,58315,6,26/06/2026 11:02:23 PM,92893,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82536897290431,23223.25,26820.504847038206,49248.0,3.0,0,0,0,0,0,43645.0,14548.333333333332,25049.633636708808,43473.0,3.0,0,0,0,0,32,140,10.76507379458086,43.06029517832344,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58313-6,192.168.0.101,80,192.168.0.106,58313,6,26/06/2026 11:02:23 PM,92998,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.764597088109426,23249.5,26675.15820009321,49341.0,195.0,0,0,0,0,0,43657.0,14552.333333333332,24768.969484686546,43153.0,195.0,0,0,0,0,32,140,10.752919417621884,43.011677670487536,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58317-6,192.168.0.101,80,192.168.0.106,58317,6,26/06/2026 11:02:23 PM,92968,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.78194647620687,23242.0,26665.225519391355,49309.0,195.0,0,0,0,0,0,43659.0,14553.0,24770.124182167518,43155.0,195.0,0,0,0,0,32,140,10.756389295241373,43.02555718096549,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58305-6,192.168.0.101,80,192.168.0.106,58305,6,26/06/2026 11:02:23 PM,93022,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.750725634796076,23255.5,20394.837786394215,49362.0,194.0,0,0,0,0,0,43660.0,14553.333333333332,13021.439410961191,25595.0,194.0,0,0,0,0,32,140,10.750145126959215,43.00058050783686,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58309-6,192.168.0.101,80,192.168.0.106,58309,6,26/06/2026 11:02:23 PM,92987,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77095723058062,23246.75,26672.645867692492,49330.0,193.0,0,0,0,0,0,43657.0,14552.333333333332,24770.703852198738,43155.0,193.0,0,0,0,0,32,140,10.754191446116124,43.016765784464496,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58341-80-6,192.168.0.106,58341,192.168.0.101,80,6,26/06/2026 11:02:23 PM,44201,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,12239.542091807878,158.36745774982467,7366.833333333334,17715.72727738454,43527.0,1.0,43643.0,21821.5,30858.84703776212,43642.0,1.0,44086.0,14695.333333333332,24994.22173890064,43555.0,40.0,0,0,0,0,104,136,67.87176760706772,90.49569014275696,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58337-80-6,192.168.0.106,58337,192.168.0.101,80,6,26/06/2026 11:02:23 PM,44344,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,12200.07216308858,157.85675626916833,7390.666666666666,17661.423664774782,43439.0,1.0,43498.0,21749.0,30756.31655449007,43497.0,1.0,44286.0,14762.0,24985.50793960371,43611.0,60.0,0,0,0,0,104,136,67.65289554392928,90.20386072523904,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58343-80-6,192.168.0.106,58343,192.168.0.101,80,6,26/06/2026 11:02:23 PM,44378,3,4,86.0,455.0,86.0,0.0,28.666666666666668,49.652123150307816,455.0,0.0,113.75,227.5,12190.725134075443,157.73581504349002,7396.333333333333,17610.01557826303,43341.0,39.0,43656.0,21828.0,30599.33884906666,43465.0,191.0,44254.0,14751.333333333332,25061.076280426052,43688.0,39.0,0,0,0,0,104,136,67.60106359006716,90.13475145342287,0.0,455.0,67.625,159.3898522491316,25405.125,1,2,0,2,6,0,0,0,1.0,77.28571428571429,28.666666666666668,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58345-80-6,192.168.0.106,58345,192.168.0.101,80,6,26/06/2026 11:02:23 PM,44402,3,4,208.0,455.0,208.0,0.0,69.33333333333333,120.08885599144216,455.0,0.0,113.75,227.5,14931.75983063826,157.6505562812486,7400.333333333333,17628.567368526197,43382.0,3.0,43495.0,21747.5,30751.366807021765,43492.0,3.0,44292.0,14764.0,25249.532886768422,43919.0,18.0,0,0,0,0,104,136,67.56452412053511,90.08603216071349,0.0,455.0,82.875,167.05126458665316,27906.125,1,2,0,2,6,0,0,0,1.0,94.71428571428571,69.33333333333333,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-58339-80-6,192.168.0.106,58339,192.168.0.101,80,6,26/06/2026 11:02:23 PM,44729,3,4,210.0,455.0,210.0,0.0,70.0,121.2435565298214,455.0,0.0,113.75,227.5,14867.312034697849,156.49802141787208,7454.833333333334,17613.168555562817,43398.0,2.0,43492.0,21746.0,30750.65970024058,43490.0,2.0,44637.0,14879.0,24815.323673085546,43527.0,36.0,0,0,0,0,104,136,67.07058060765947,89.42744081021262,0.0,455.0,83.125,167.26662847083395,27978.125,1,2,0,2,6,0,0,0,1.0,95.0,70.0,113.75,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58307-6,192.168.0.101,80,192.168.0.106,58307,6,26/06/2026 11:02:23 PM,98291,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86935731653966,24572.75,25382.583758356832,49272.0,5.0,0,0,0,0,0,49019.0,16339.666666666668,23658.21993162912,43470.0,5.0,0,0,0,0,32,140,10.173871463307933,40.69548585323173,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58319-6,192.168.0.101,80,192.168.0.106,58319,6,26/06/2026 11:02:23 PM,111550,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82294935006723,27887.5,21637.74329730344,49288.0,1887.0,0,0,0,0,0,62262.0,20754.0,19924.02993874482,41589.0,1887.0,0,0,0,0,32,140,8.964589870013446,35.858359480053785,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-58311-6,192.168.0.101,80,192.168.0.106,58311,6,26/06/2026 11:02:23 PM,111579,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.811299617311505,27894.75,22808.42723461367,49302.0,4.0,0,0,0,0,0,62277.0,20759.0,21790.43278597284,43455.0,4.0,0,0,0,0,32,140,8.9622599234623,35.8490396938492,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
