Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.106-192.168.0.101-52574-80-6,192.168.0.106,52574,192.168.0.101,80,6,26/06/2026 11:17:59 PM,76128014,13,8,999.0,1965.0,293.0,0.0,76.84615384615385,114.4427412536113,492.0,0.0,245.625,262.5843741950929,38.93441906943744,0.2758511472530993,3806400.7000000007,1.6136881313401824E7,7.2348291E7,1.0,7.6127561E7,6343963.416666667,2.0789865731173042E7,7.2348291E7,1.0,3779592.0,539941.7142857142,529256.250401043,1394522.0,347.0,0,0,0,0,424,264,0.17076499591858527,0.105086151334514,0.0,492.0,134.72727272727275,195.1690797666723,38090.96969696969,2,2,0,9,20,0,0,0,0.0,141.14285714285714,76.84615384615384,245.625,0,0,0,2248,7,1578,6,499,4,982,63,64,5,32,0,0,0,0,7.2348291E7,0.0,7.2348291E7,7.2348291E7,NeedManualLabel
192.168.0.101-192.168.0.106-80-50672-6,192.168.0.101,80,192.168.0.106,50672,6,26/06/2026 11:17:15 PM,119958134,8,11,1965.0,1007.0,492.0,0.0,245.625,262.5843741950929,295.0,0.0,91.54545454545455,120.65849629127958,24.775310359529268,0.15838859247343745,6664340.777777778,2.7575788180729404E7,1.17152575E8,1.0,1.19958134E8,1.7136876285714284E7,4.4118388616563864E7,1.17183261E8,132.0,1.19927007E8,1.19927007E7,3.695102221614388E7,1.17152575E8,1.0,0,0,0,0,264,360,0.0666899336730263,0.09169865880041114,0.0,492.0,148.60000000000002,200.18922627301768,40075.72631578948,1,2,0,9,18,0,0,0,1.0,156.42105263157896,245.625,91.54545454545455,0,0,0,1486,4,1844,8,1965,11,1007,64,63,4,32,30560.0,0.0,30560.0,30560.0,1.17152575E8,0.0,1.17152575E8,1.17152575E8,NeedManualLabel
192.168.0.101-192.168.0.106-80-50512-6,192.168.0.101,80,192.168.0.106,50512,6,26/06/2026 11:19:15 PM,78936,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.67396371744197,26312.0,44714.81745462012,77942.0,82.0,78936.0,78936.0,0.0,78936.0,78936.0,77942.0,77942.0,0.0,77942.0,77942.0,0,0,0,0,52,64,25.336981858720986,25.336981858720986,0.0,0.0,0.0,0.0,0.0,1,0,1,0,3,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.101-192.168.0.106-80-50109-6,192.168.0.101,80,192.168.0.106,50109,6,26/06/2026 11:19:15 PM,78980,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.64573309698658,26326.666666666664,44745.19081793409,77992.0,104.0,78980.0,78980.0,0.0,78980.0,78980.0,77992.0,77992.0,0.0,77992.0,77992.0,0,0,0,0,52,64,25.32286654849329,25.32286654849329,0.0,0.0,0.0,0.0,0.0,1,0,1,0,3,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,63,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50479-80-6,192.168.0.106,50479,192.168.0.101,80,6,26/06/2026 11:19:15 PM,281564,5,4,232.0,492.0,232.0,0.0,46.4,103.75355415599024,492.0,0.0,123.0,246.0,2571.3514511798385,31.964313619638876,35195.5,73038.6577407569,203097.0,1.0,281136.0,70284.0,95918.02096582268,203188.0,1.0,281473.0,93824.33333333333,102504.94166299171,203353.0,203.0,0,0,0,0,168,136,17.757952010910486,14.20636160872839,0.0,492.0,72.39999999999999,164.4757327591723,27052.266666666663,2,2,0,2,8,0,0,0,0.0,80.44444444444444,46.4,123.0,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50477-80-6,192.168.0.106,50477,192.168.0.101,80,6,26/06/2026 11:19:15 PM,334319,7,6,376.0,492.0,290.0,0.0,53.71428571428572,106.14567707591658,492.0,0.0,82.0,200.85815890822062,2596.322673853416,38.88501700471706,27859.91666666667,67777.45631705727,236247.0,2.0,333873.0,55645.5,90934.88287065641,236367.0,2.0,334199.0,66839.8,108226.0087211018,255902.0,148.0,0,0,0,0,232,212,20.93808607946303,17.946930925254026,0.0,492.0,61.99999999999999,145.71996325935473,21234.30769230769,2,2,0,4,12,0,0,0,0.0,66.76923076923077,53.714285714285715,82.0,0,0,0,868,4,41020,0,0,0,0,64240,64,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50475-80-6,192.168.0.106,50475,192.168.0.101,80,6,26/06/2026 11:19:15 PM,334581,5,4,214.0,492.0,214.0,0.0,42.8,95.703709436991,492.0,0.0,123.0,246.0,2110.101888630855,26.899315860733275,41822.625,90575.60551737585,255754.0,1.0,333986.0,83496.5,120734.81442815076,256000.0,1.0,334335.0,111445.0,130957.48690319313,255845.0,369.0,0,0,0,0,168,136,14.944064367074041,11.955251493659233,0.0,492.0,70.6,162.62308159257918,26446.26666666667,2,2,0,2,8,0,0,0,0.0,78.44444444444444,42.8,123.0,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50485-21-6,192.168.0.106,50485,192.168.0.101,21,6,26/06/2026 11:19:15 PM,59275,3,4,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,10.0,337.4103753690426,118.0936313791649,9879.166666666664,22928.08021110068,56665.0,3.0,56780.0,28390.0,40145.28039508505,56777.0,3.0,59163.0,19721.0,32880.30211235901,57679.0,30.0,0,0,0,0,104,136,50.61155630535639,67.48207507380852,0.0,20.0,2.5,7.0710678118654755,50.00000000000001,2,2,0,1,6,0,0,0,1.0,2.857142857142857,0.0,5.0,0,0,0,0,0,0,0,0,0,0,64240,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50485-21-6,192.168.0.106,50485,192.168.0.101,21,6,26/06/2026 11:19:16 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50481-80-6,192.168.0.106,50481,192.168.0.101,80,6,26/06/2026 11:19:15 PM,84548,6,5,209.0,3477.0,209.0,0.0,34.83333333333333,85.32389270694738,2896.0,0.0,695.4,1255.634421318562,43596.53687845958,130.10360978379146,8454.8,18730.964285553124,56557.0,1.0,84191.0,16838.2,25284.389031574403,56777.0,1.0,84328.0,21082.0,26659.142734404148,56724.0,8.0,0,0,0,0,200,168,70.96560533661352,59.138004447177934,0.0,2896.0,307.16666666666663,833.1671046329326,694167.4242424241,2,2,0,3,10,0,0,0,0.0,335.09090909090907,34.833333333333336,695.4,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
